FlightWeek,OriginAirport,OriginCountry,DestinationAirport,DestinationCountry,MainAirlineCarrier,IsConnectingFlight,UserCountry,TripType,CabinClass,NumberOfNights,BookingHorizon,NumberOfRedirects,Revenue
2024-W25,HAM,DE,STR,DE,EW,0,AT,round-trip,Economy,8,59,3,95.44
2024-W25,HAM,DE,STR,DE,VY,0,NL,round-trip,Economy,7,36,1,116.87
2024-W25,HAM,DE,TFS,ES,U2,0,DE,round-trip,Economy,18,28,3,100.7
2024-W25,HAM,DE,TFS,ES,EW,0,PL,round-trip,Economy,7,21,1,137.75
2024-W25,HAM,DE,TFS,ES,U2,0,IT,round-trip,Economy,8,15,4,138.68
2024-W25,HAM,DE,TIA,AL,VY,0,CH,one-way,Economy,6,14,0,179.05
2024-W25,HAM,DE,TIA,AL,EW,0,HU,round-trip,Economy,2,63,2,139.23
2024-W25,HAM,DE,WAW,PL,U2,0,NL,round-trip,Economy,15,42,1,87.02
2024-W25,HAM,DE,WAW,PL,W6,0,NL,round-trip,Premium Economy,11,62,0,142.01
2024-W25,HAM,DE,WAW,PL,W6,0,GB,one-way,Business,23,67,1,192.8
2024-W25,HAM,DE,WAW,PL,EW,1,GB,round-trip,Economy,3,21,4,147.33
2024-W25,LHR,GB,BCN,ES,X3,1,DE,round-trip,Economy,7,54,3,101.89
2024-W25,LHR,GB,CGN,DE,EW,0,DE,round-trip,Business,2,49,8,333.65
2024-W25,LHR,GB,CTA,IT,EW,0,FR,round-trip,Premium Economy,4,41,0,232.34
2024-W25,LHR,GB,CTA,IT,EW,0,BE,round-trip,Economy,8,17,3,109.9
2024-W25,LHR,GB,DUB,IE,AB,0,IT,one-way,Premium Economy,6,26,1,137.59
2024-W25,LHR,GB,DUB,IE,U2,0,FR,round-trip,Economy,21,14,4,84.57
2024-W25,LHR,GB,DUS,DE,AB,0,DE,one-way,Economy,11,31,5,109.97
2024-W25,LHR,GB,EDI,GB,VY,0,DE,round-trip,Premium Economy,2,10,0,198.35
2024-W25,LHR,GB,FUE,ES,LH,0,DK,round-trip,Economy,18,36,2,197.82
2024-W25,LHR,GB,IST,TR,EW,0,FR,round-trip,Economy,12,17,1,149.79
2024-W25,LHR,GB,IST,TR,EW,0,DE,round-trip,Economy,7,8,5,226.11
2024-W25,LHR,GB,KRK,PL,EW,0,ES,one-way,Premium Economy,25,20,1,158.72
2024-W25,LHR,GB,LGW,GB,FR,0,DE,one-way,Economy,10,53,4,87.56
2024-W25,LHR,GB,LIS,PT,U2,0,DE,round-trip,Economy,5,78,1,93.31
2024-W25,LHR,GB,OLB,IT,FR,0,DE,round-trip,Economy,14,12,1,103.91
2024-W25,LHR,GB,RHO,GR,TO,0,DE,one-way,Business,4,23,0,335.82
2024-W25,LHR,GB,SKG,GR,W6,0,GB,one-way,Economy,6,71,4,73.15
2024-W25,LHR,GB,SPU,HR,LH,0,SE,round-trip,Economy,3,79,4,105.32
2024-W25,LHR,GB,SPU,HR,EW,0,DE,one-way,Economy,14,21,0,136.57
2024-W25,LHR,GB,STR,DE,LH,0,DE,round-trip,Economy,9,45,4,124.74
2024-W25,LHR,GB,STR,DE,FR,1,IT,round-trip,Economy,9,18,5,46.83
2024-W25,MUC,DE,ACE,ES,U2,0,DE,one-way,Economy,8,18,0,154.74
2024-W25,MUC,DE,ACE,ES,LH,1,GB,round-trip,Premium Economy,8,18,0,268.26
2024-W25,MUC,DE,ACE,ES,X3,0,FR,round-trip,Economy,15,23,0,193.17
2024-W25,MUC,DE,ACE,ES,W6,0,DE,round-trip,Economy,5,21,1,117.64
2024-W25,MUC,DE,AGP,ES,EW,0,DE,round-trip,Economy,3,38,3,83.55
2024-W25,MUC,DE,AGP,ES,EW,0,DK,round-trip,Economy,13,21,2,131.94
2024-W25,MUC,DE,AGP,ES,FR,0,ES,one-way,Economy,28,7,3,106.53
2024-W25,MUC,DE,AGP,ES,FR,0,IT,round-trip,Economy,2,137,3,89.55
2024-W25,MUC,DE,ALC,ES,EW,0,DK,round-trip,Economy,7,21,2,132.73
2024-W25,MUC,DE,ALC,ES,EW,0,HU,round-trip,Premium Economy,23,42,1,178.8
2024-W25,MUC,DE,ALC,ES,VY,0,DE,one-way,Economy,14,18,4,99.56
2024-W25,MUC,DE,ATH,GR,X3,0,NL,round-trip,Premium Economy,12,22,2,190.26
2024-W25,MUC,DE,ATH,GR,FR,0,AT,round-trip,Economy,15,45,2,74.28
2024-W25,MUC,DE,ATH,GR,DE,0,HU,round-trip,Economy,11,60,2,155.42
2024-W25,MUC,DE,ATH,GR,U2,0,NO,one-way,Premium Economy,12,32,1,140.87
2024-W25,MUC,DE,ATH,GR,LH,0,GB,round-trip,Economy,27,46,2,141.87
2024-W25,MUC,DE,AYT,TR,EW,0,AT,round-trip,Economy,7,13,1,187.96
2024-W25,MUC,DE,AYT,TR,TO,0,ES,round-trip,Premium Economy,11,26,0,277.24
2024-W25,MUC,DE,AYT,TR,FR,0,DE,round-trip,Economy,6,8,1,162.17
2024-W25,MUC,DE,BCN,ES,U2,0,CZ,round-trip,Premium Economy,4,24,1,111.13
2024-W25,MUC,DE,BCN,ES,U2,0,DK,round-trip,Economy,5,12,5,100.99
2024-W25,MUC,DE,BER,DE,EW,0,DE,round-trip,Economy,11,117,4,117.17
2024-W25,MUC,DE,BER,DE,W6,0,ES,round-trip,Economy,14,22,2,81.77
2024-W25,MUC,DE,BER,DE,U2,0,GB,round-trip,Economy,12,27,4,72.12
2024-W25,MUC,DE,BER,DE,LH,0,NL,one-way,Economy,8,12,2,158.68
2024-W25,MUC,DE,BUD,HU,TO,0,BE,round-trip,Premium Economy,2,38,0,207.66
2024-W25,MUC,DE,BUD,HU,W6,0,DE,one-way,Economy,26,39,3,112.73
2024-W25,MUC,DE,CAG,IT,LH,0,NO,one-way,Economy,4,65,2,138.91
2024-W25,MUC,DE,CFU,GR,VY,0,AT,round-trip,Economy,8,40,2,136.12
2024-W25,MUC,DE,CFU,GR,W6,0,AT,round-trip,Economy,7,17,2,92.78
2024-W25,MUC,DE,CFU,GR,FR,0,CH,round-trip,Business,14,43,0,325.33
2024-W25,MUC,DE,CGN,DE,EW,0,AT,round-trip,Economy,2,14,1,141.33
2024-W25,MUC,DE,CGN,DE,EW,0,ES,round-trip,Business,10,33,0,403.47
2024-W25,MUC,DE,CGN,DE,DE,0,CH,round-trip,Economy,2,109,1,144.75
2024-W25,MUC,DE,CGN,DE,FR,0,AT,round-trip,Business,7,74,0,307.95
2024-W25,MUC,DE,CGN,DE,FR,0,DE,round-trip,Premium Economy,9,11,2,149.13
2024-W25,MUC,DE,CTA,IT,LH,0,IE,round-trip,Economy,2,8,2,193.81
2024-W25,MUC,DE,CTA,IT,VY,0,DE,one-way,Economy,5,16,0,137.03
2024-W25,MUC,DE,DBV,HR,EW,0,DE,one-way,Economy,13,41,8,119.36
2024-W25,MUC,DE,DBV,HR,U2,0,DE,one-way,Premium Economy,13,37,1,119.34
2024-W25,MUC,DE,DLM,TR,FR,0,DE,round-trip,Economy,2,100,2,115.31
2024-W25,MUC,DE,DUB,IE,U2,0,DE,round-trip,Premium Economy,3,52,3,156.67
2024-W25,MUC,DE,DUB,IE,LH,0,NL,round-trip,Economy,8,20,2,164.89
2024-W25,MUC,DE,DUB,IE,EW,0,DK,one-way,Economy,12,8,1,126.96
2024-W25,MUC,DE,DUB,IE,LH,0,DE,round-trip,Economy,9,20,0,158.16
2024-W25,MUC,DE,DUS,DE,EW,0,GB,one-way,Economy,4,11,1,124.49
2024-W25,MUC,DE,DUS,DE,LH,0,DK,round-trip,Premium Economy,2,34,0,255.74
2024-W25,MUC,DE,DUS,DE,U2,0,DE,round-trip,Business,5,50,0,256.0
2024-W25,MUC,DE,DUS,DE,LH,0,DE,one-way,Premium Economy,7,25,1,268.03
2024-W25,MUC,DE,EDI,GB,EW,0,GB,round-trip,Economy,9,60,1,101.08
2024-W25,MUC,DE,EDI,GB,TO,0,DK,one-way,Economy,2,86,2,107.94
2024-W25,MUC,DE,EDI,GB,FR,0,DE,round-trip,Economy,7,12,4,87.0
2024-W25,MUC,DE,EDI,GB,U2,0,NL,one-way,Premium Economy,4,56,4,167.89
2024-W25,MUC,DE,FAO,PT,DE,0,DE,one-way,Economy,3,16,5,106.7
2024-W25,MUC,DE,FAO,PT,FR,0,DE,one-way,Economy,7,6,1,104.05
2024-W25,MUC,DE,FAO,PT,LH,0,DE,round-trip,Business,17,100,0,350.02
2024-W25,MUC,DE,FAO,PT,U2,0,CH,round-trip,Economy,6,11,1,89.77
2024-W25,MUC,DE,FAO,PT,EW,0,NL,one-way,Premium Economy,9,19,1,214.51
2024-W25,MUC,DE,FAO,PT,EW,1,DE,round-trip,Economy,12,52,8,103.37
2024-W25,MUC,DE,FCO,IT,FR,0,GB,one-way,Economy,14,38,1,91.17
2024-W25,MUC,DE,FCO,IT,W6,0,DE,round-trip,Economy,10,31,2,90.37
2024-W25,MUC,DE,FCO,IT,AB,1,DE,one-way,Economy,26,48,7,61.17
2024-W25,MUC,DE,FCO,IT,LH,1,CH,round-trip,Economy,5,32,1,107.62
2024-W25,MUC,DE,FUE,ES,LH,0,FR,one-way,Economy,7,50,0,249.75
2024-W25,MUC,DE,FUE,ES,EW,0,AT,one-way,Economy,5,15,1,198.14
2024-W25,MUC,DE,HAM,DE,U2,0,DE,round-trip,Economy,4,6,0,123.82
2024-W25,MUC,DE,HAM,DE,EW,0,FR,one-way,Economy,27,27,3,133.32
2024-W25,MUC,DE,HAM,DE,LH,1,IT,one-way,Premium Economy,14,36,1,210.16
2024-W25,MUC,DE,HAM,DE,VY,0,DE,round-trip,Economy,17,25,2,120.46
2024-W25,MUC,DE,HER,GR,FR,0,DE,round-trip,Economy,15,80,1,81.54
2024-W25,MUC,DE,HER,GR,LH,0,FR,round-trip,Economy,5,67,1,129.89
2024-W25,MUC,DE,HER,GR,EW,0,CH,round-trip,Economy,14,13,2,107.02
2024-W25,MUC,DE,IST,TR,FR,0,CH,round-trip,Economy,17,18,2,108.42
2024-W25,MUC,DE,IST,TR,LH,0,PL,one-way,Premium Economy,10,98,0,351.72
2024-W25,MUC,DE,IST,TR,W6,0,FR,round-trip,Premium Economy,3,156,1,177.16
2024-W25,MUC,DE,IST,TR,U2,0,DE,round-trip,Economy,28,18,3,126.43
2024-W25,MUC,DE,KRK,PL,LH,0,AT,one-way,Economy,24,13,0,148.45
2024-W25,MUC,DE,KRK,PL,FR,0,DE,round-trip,Economy,21,38,2,103.81
2024-W25,MUC,DE,KRK,PL,VY,0,DE,round-trip,Economy,9,18,0,112.26
2024-W25,MUC,DE,KRK,PL,EW,0,GB,round-trip,Economy,5,40,2,91.16
2024-W25,MUC,DE,KRK,PL,U2,0,DE,one-way,Economy,1,62,3,69.77
2024-W25,MUC,DE,KRK,PL,FR,0,DE,round-trip,Economy,8,44,4,77.16
2024-W25,MUC,DE,KRK,PL,EW,1,IE,round-trip,Premium Economy,7,13,1,256.67
2024-W25,MUC,DE,KRK,PL,EW,0,CZ,round-trip,Premium Economy,3,15,1,206.42
2024-W25,MUC,DE,LGW,GB,EW,1,ES,round-trip,Economy,5,57,3,99.45
2024-W25,MUC,DE,LGW,GB,U2,0,DE,round-trip,Economy,7,13,2,105.76
2024-W25,MUC,DE,LGW,GB,FR,0,DE,round-trip,Economy,14,23,3,109.39
2024-W25,MUC,DE,LIS,PT,LH,0,CZ,round-trip,Economy,14,21,2,162.3
2024-W25,MUC,DE,LIS,PT,W6,0,IT,round-trip,Economy,13,89,3,101.87
2024-W25,MUC,DE,LPA,ES,EW,0,DE,round-trip,Economy,4,19,10,177.63
2024-W25,MUC,DE,LPA,ES,FR,0,IT,round-trip,Economy,11,70,1,128.36
2024-W25,MUC,DE,LPA,ES,TO,0,HU,round-trip,Economy,14,101,0,143.87
2024-W25,MUC,DE,NAP,IT,FR,0,IT,round-trip,Economy,13,24,0,81.34
2024-W25,MUC,DE,NAP,IT,VY,0,DE,round-trip,Economy,14,73,2,112.87
2024-W25,MUC,DE,NAP,IT,DE,0,DE,round-trip,Economy,24,36,2,140.66
2024-W25,MUC,DE,NAP,IT,EW,0,AT,round-trip,Economy,12,17,2,114.95
2024-W25,MUC,DE,NAP,IT,U2,0,AT,round-trip,Economy,1,8,2,116.18
2024-W25,MUC,DE,NAP,IT,LH,0,DE,one-way,Economy,7,25,0,180.03
2024-W25,MUC,DE,OLB,IT,FR,0,DE,round-trip,Economy,7,36,2,101.36
2024-W25,MUC,DE,OLB,IT,VY,0,NL,round-trip,Economy,28,26,0,111.04
2024-W25,MUC,DE,OLB,IT,FR,0,DE,round-trip,Economy,1,20,3,88.31
2024-W25,MUC,DE,OLB,IT,TO,0,DE,round-trip,Economy,14,39,2,138.69
2024-W25,MUC,DE,PMI,ES,FR,0,CH,one-way,Economy,13,62,2,67.16
2024-W25,MUC,DE,PMI,ES,VY,0,ES,round-trip,Economy,13,46,0,100.43
2024-W25,MUC,DE,PMI,ES,FR,0,DE,round-trip,Economy,4,39,2,78.64
2024-W25,MUC,DE,PRG,CZ,FR,0,AT,round-trip,Economy,4,19,0,108.65
2024-W25,MUC,DE,PRG,CZ,FR,0,DE,round-trip,Economy,22,15,1,76.14
2024-W25,MUC,DE,PRG,CZ,FR,0,IT,round-trip,Economy,2,90,0,70.36
2024-W25,MUC,DE,SKG,GR,EW,0,DE,round-trip,Economy,15,44,5,105.24
2024-W25,MUC,DE,SKG,GR,EW,0,CH,round-trip,Business,22,8,1,459.7
2024-W25,MUC,DE,SKG,GR,LH,1,AT,round-trip,Economy,4,18,2,173.62
2024-W25,MUC,DE,SKP,MK,FR,0,HU,round-trip,Economy,8,7,2,129.39
2024-W25,MUC,DE,SKP,MK,U2,0,DE,round-trip,Economy,1,111,1,130.54
2024-W25,MUC,DE,SPU,HR,EW,1,IT,round-trip,Premium Economy,13,60,2,148.91
2024-W25,MUC,DE,SPU,HR,FR,0,DE,one-way,Economy,11,34,1,75.67
2024-W25,MUC,DE,SPU,HR,VY,0,DE,round-trip,Economy,14,60,1,84.92
2024-W25,MUC,DE,STR,DE,U2,0,DE,round-trip,Premium Economy,19,102,1,141.52
2024-W25,MUC,DE,STR,DE,W6,0,ES,one-way,Economy,24,19,4,124.92
2024-W25,MUC,DE,TFS,ES,FR,0,DE,round-trip,Economy,14,12,1,149.36
2024-W25,MUC,DE,TIA,AL,FR,0,AT,round-trip,Economy,26,180,5,97.02
2024-W25,MUC,DE,TIA,AL,DE,1,DE,one-way,Business,9,32,1,468.02
2024-W25,MUC,DE,TIA,AL,FR,0,AT,round-trip,Economy,19,18,1,129.49
2024-W25,MUC,DE,TIA,AL,FR,0,DE,one-way,Economy,7,10,4,132.72
2024-W25,MUC,DE,TIA,AL,FR,0,AT,one-way,Premium Economy,7,31,0,226.13
2024-W25,MUC,DE,TIA,AL,EW,0,DE,one-way,Economy,18,36,5,136.95
2024-W25,MUC,DE,WAW,PL,VY,0,AT,round-trip,Economy,20,39,3,96.09
2024-W25,MUC,DE,WAW,PL,FR,0,GB,round-trip,Economy,9,14,3,91.04
2024-W25,OSL,NO,DUS,DE,FR,0,DK,round-trip,Premium Economy,12,18,4,121.3
2024-W25,OSL,NO,PRG,CZ,LH,1,NL,one-way,Business,3,12,0,476.56
2024-W25,OSL,NO,SKP,MK,TO,0,DE,round-trip,Economy,19,29,1,172.96
2024-W25,OSL,NO,TIA,AL,LH,0,DE,round-trip,Premium Economy,5,19,0,382.82
2024-W25,STR,DE,ACE,ES,W6,0,NL,round-trip,Economy,3,22,1,132.37
2024-W25,STR,DE,ACE,ES,TO,0,DE,one-way,Economy,15,63,1,143.84
2024-W25,STR,DE,ACE,ES,TO,1,AT,round-trip,Economy,6,47,3,108.06
2024-W25,STR,DE,AGP,ES,LH,0,DE,round-trip,Economy,15,33,1,137.85
2024-W25,STR,DE,AGP,ES,EW,0,FR,round-trip,Economy,7,61,4,126.35
2024-W25,STR,DE,AGP,ES,W6,0,IT,one-way,Business,16,28,1,209.11
2024-W25,STR,DE,AGP,ES,VY,0,DE,round-trip,Economy,6,18,0,114.87
2024-W25,STR,DE,AGP,ES,EW,1,CZ,one-way,Economy,2,32,1,72.84
2024-W25,STR,DE,ALC,ES,LH,1,DE,round-trip,Economy,5,23,1,108.57
2024-W25,STR,DE,ALC,ES,FR,0,DE,round-trip,Economy,11,21,2,108.93
2024-W25,STR,DE,ALC,ES,FR,0,IT,round-trip,Economy,7,53,1,71.78
2024-W25,STR,DE,ALC,ES,TO,0,PL,one-way,Economy,16,15,2,137.38
2024-W25,STR,DE,ATH,GR,FR,0,NL,one-way,Economy,6,20,1,99.8
2024-W25,STR,DE,ATH,GR,AB,1,GB,one-way,Economy,6,15,1,90.69
2024-W25,STR,DE,AYT,TR,EW,0,IT,round-trip,Premium Economy,17,42,1,233.45
2024-W25,STR,DE,AYT,TR,EW,0,DE,round-trip,Economy,7,96,4,153.03
2024-W25,STR,DE,BCN,ES,VY,0,GB,round-trip,Economy,7,12,3,92.09
2024-W25,STR,DE,BCN,ES,TO,1,DE,one-way,Economy,6,17,3,99.97
2024-W25,STR,DE,BCN,ES,EW,1,DE,one-way,Premium Economy,8,42,3,139.99
2024-W25,STR,DE,BCN,ES,DE,0,FR,round-trip,Economy,3,92,4,120.82
2024-W25,STR,DE,BCN,ES,U2,0,DE,one-way,Economy,7,27,4,71.8
2024-W25,STR,DE,BCN,ES,FR,0,DE,round-trip,Economy,14,35,3,87.55
2024-W25,STR,DE,BCN,ES,VY,0,PL,round-trip,Economy,5,49,4,82.05
2024-W25,STR,DE,BER,DE,X3,0,CH,round-trip,Economy,7,21,3,110.55
2024-W25,STR,DE,BER,DE,LH,0,CH,one-way,Premium Economy,14,36,0,210.92
2024-W25,STR,DE,BER,DE,LH,0,DE,round-trip,Economy,7,46,1,164.26
2024-W25,STR,DE,BUD,HU,EW,0,CH,one-way,Economy,28,60,3,122.75
2024-W25,STR,DE,BUD,HU,LH,0,DE,round-trip,Economy,7,21,2,130.65
2024-W25,STR,DE,BUD,HU,U2,0,DE,round-trip,Economy,8,180,2,80.31
2024-W25,STR,DE,BUD,HU,VY,0,CH,round-trip,Economy,7,8,3,119.49
2024-W25,STR,DE,BUD,HU,EW,1,DE,one-way,Economy,14,47,3,72.92
2024-W25,STR,DE,CAG,IT,LH,0,DE,round-trip,Economy,14,6,2,150.31
2024-W25,STR,DE,CAG,IT,FR,0,DE,one-way,Economy,18,52,1,72.42
2024-W25,STR,DE,CFU,GR,EW,0,IE,round-trip,Economy,11,96,1,98.19
2024-W25,STR,DE,CFU,GR,TO,0,DE,round-trip,Economy,6,30,2,133.73
2024-W25,STR,DE,CFU,GR,AB,0,SE,one-way,Economy,3,45,1,103.82
2024-W25,STR,DE,CGN,DE,AB,0,DE,round-trip,Economy,15,17,2,113.4
2024-W25,STR,DE,CGN,DE,EW,0,DE,round-trip,Business,12,92,4,341.67
2024-W25,STR,DE,CGN,DE,AB,0,DE,round-trip,Economy,6,49,3,99.31
2024-W25,STR,DE,CGN,DE,FR,0,DE,round-trip,Premium Economy,2,28,0,126.21
2024-W25,STR,DE,CGN,DE,X3,0,AT,one-way,Economy,4,53,0,179.62
2024-W25,STR,DE,CGN,DE,W6,0,DE,round-trip,Economy,8,40,2,68.64
2024-W25,STR,DE,CTA,IT,FR,0,DE,round-trip,Economy,11,36,2,97.57
2024-W25,STR,DE,CTA,IT,X3,0,AT,one-way,Premium Economy,11,56,0,135.66
2024-W25,STR,DE,DBV,HR,X3,1,DE,round-trip,Economy,1,63,2,85.27
2024-W25,STR,DE,DBV,HR,DE,0,GB,one-way,Economy,28,11,2,191.38
2024-W25,STR,DE,DLM,TR,U2,0,DE,round-trip,Business,4,24,0,463.31
2024-W25,STR,DE,DLM,TR,LH,0,DE,round-trip,Economy,7,21,0,250.14
2024-W25,STR,DE,DLM,TR,DE,0,BE,one-way,Economy,7,51,2,169.0
2024-W25,STR,DE,DUB,IE,U2,0,DE,round-trip,Economy,10,88,1,99.47
2024-W25,STR,DE,DUB,IE,U2,0,DE,one-way,Economy,7,18,2,102.83
2024-W25,STR,DE,DUB,IE,EW,0,DE,one-way,Economy,9,8,4,139.65
2024-W25,STR,DE,DUB,IE,LH,0,DE,round-trip,Premium Economy,1,27,1,223.96
2024-W25,STR,DE,DUB,IE,LH,1,FR,round-trip,Economy,7,21,2,148.67
2024-W25,STR,DE,DUS,DE,EW,1,BE,round-trip,Economy,4,13,2,155.65
2024-W25,STR,DE,DUS,DE,TO,0,AT,one-way,Economy,7,21,3,128.06
2024-W25,STR,DE,DUS,DE,LH,0,DK,round-trip,Economy,6,26,2,130.96
2024-W25,STR,DE,DUS,DE,X3,1,DE,round-trip,Business,11,36,0,448.51
2024-W25,STR,DE,DUS,DE,LH,0,DE,round-trip,Economy,4,85,4,153.63
2024-W25,STR,DE,DUS,DE,FR,0,GB,one-way,Economy,7,68,3,87.12
2024-W25,STR,DE,EDI,GB,U2,0,CH,one-way,Economy,3,31,5,112.64
2024-W25,STR,DE,EDI,GB,EW,0,DE,one-way,Economy,2,57,6,106.23
2024-W25,STR,DE,EDI,GB,AB,0,CH,round-trip,Economy,11,162,4,96.68
2024-W25,STR,DE,EDI,GB,EW,0,FR,round-trip,Economy,13,67,1,156.17
2024-W25,STR,DE,FAO,PT,U2,0,CH,round-trip,Economy,9,41,2,91.38
2024-W25,STR,DE,FAO,PT,FR,1,DE,one-way,Economy,11,31,3,64.08
2024-W25,STR,DE,FAO,PT,VY,0,IT,one-way,Business,14,44,0,363.56
2024-W25,STR,DE,FCO,IT,TO,0,IT,one-way,Business,7,51,0,293.99
2024-W25,STR,DE,FCO,IT,FR,0,BE,round-trip,Economy,9,126,2,68.4
2024-W25,STR,DE,FCO,IT,FR,0,AT,round-trip,Premium Economy,9,69,2,149.55
2024-W25,STR,DE,FUE,ES,W6,0,DE,one-way,Economy,7,80,2,128.13
2024-W25,STR,DE,FUE,ES,EW,0,CH,round-trip,Economy,7,69,1,129.81
2024-W25,STR,DE,FUE,ES,LH,0,CZ,round-trip,Economy,17,37,0,185.58
2024-W25,STR,DE,FUE,ES,VY,0,DE,round-trip,Economy,11,89,4,171.14
2024-W25,STR,DE,FUE,ES,FR,0,DE,round-trip,Economy,4,19,2,110.34
2024-W25,STR,DE,HAM,DE,EW,1,DE,round-trip,Premium Economy,9,32,3,155.72
2024-W25,STR,DE,HAM,DE,FR,0,IT,one-way,Economy,14,109,1,103.39
2024-W25,STR,DE,HAM,DE,EW,0,GB,one-way,Economy,1,30,3,129.03
2024-W25,STR,DE,HAM,DE,TO,1,NO,round-trip,Economy,14,23,3,106.97
2024-W25,STR,DE,HER,GR,LH,0,DE,round-trip,Business,16,11,0,484.66
2024-W25,STR,DE,HER,GR,LH,0,NL,round-trip,Economy,2,18,0,116.84
2024-W25,STR,DE,HER,GR,LH,0,NL,round-trip,Economy,13,57,0,127.17
2024-W25,STR,DE,HER,GR,U2,0,DE,one-way,Economy,10,69,4,97.95
2024-W25,STR,DE,IST,TR,FR,0,DE,round-trip,Economy,12,13,0,160.8
2024-W25,STR,DE,IST,TR,TO,0,DE,one-way,Economy,10,23,3,221.57
2024-W25,STR,DE,KRK,PL,VY,0,FR,one-way,Premium Economy,7,31,1,173.37
2024-W25,STR,DE,KRK,PL,LH,0,DE,round-trip,Economy,5,44,1,134.65
2024-W25,STR,DE,KRK,PL,FR,1,DE,round-trip,Economy,6,25,4,85.42
2024-W25,STR,DE,LGW,GB,EW,0,NL,round-trip,Economy,3,44,3,132.69
2024-W25,STR,DE,LGW,GB,FR,0,DE,one-way,Premium Economy,3,85,4,162.25
2024-W25,STR,DE,LGW,GB,EW,0,CZ,round-trip,Premium Economy,13,33,1,185.46
2024-W25,STR,DE,LGW,GB,TO,0,DE,one-way,Economy,7,18,1,103.01
2024-W25,STR,DE,LIS,PT,W6,0,HU,round-trip,Business,9,40,1,189.59
2024-W25,STR,DE,LIS,PT,U2,0,CH,one-way,Economy,7,50,2,96.25
2024-W25,STR,DE,LIS,PT,FR,0,NO,round-trip,Economy,4,19,2,102.81
2024-W25,STR,DE,LIS,PT,EW,0,AT,one-way,Premium Economy,2,18,1,196.77
2024-W25,STR,DE,LPA,ES,EW,0,GB,round-trip,Premium Economy,27,24,0,324.27
2024-W25,STR,DE,LPA,ES,FR,0,DE,one-way,Economy,19,36,1,109.83
2024-W25,STR,DE,MUC,DE,FR,0,DE,one-way,Economy,6,19,4,89.77
2024-W25,STR,DE,MUC,DE,FR,0,DE,round-trip,Business,19,28,0,207.09
2024-W25,STR,DE,NAP,IT,U2,0,DE,round-trip,Business,8,19,0,355.93
2024-W25,STR,DE,NAP,IT,LH,0,DK,round-trip,Economy,24,74,2,160.03
2024-W25,STR,DE,NAP,IT,FR,0,FR,round-trip,Economy,10,17,3,79.35
2024-W25,STR,DE,NAP,IT,EW,0,AT,round-trip,Economy,8,25,1,138.08
2024-W25,STR,DE,OLB,IT,FR,0,DE,one-way,Economy,6,42,2,90.02
2024-W25,STR,DE,OLB,IT,EW,0,DE,round-trip,Premium Economy,8,40,3,189.2
2024-W25,STR,DE,OLB,IT,EW,0,NL,round-trip,Premium Economy,12,65,0,201.69
2024-W25,STR,DE,OLB,IT,AB,0,AT,round-trip,Economy,5,9,2,110.02
2024-W25,STR,DE,PMI,ES,FR,0,DE,round-trip,Economy,12,54,3,55.44
2024-W25,STR,DE,PMI,ES,LH,0,DE,round-trip,Economy,5,40,0,150.74
2024-W25,STR,DE,PRG,CZ,VY,0,CZ,round-trip,Premium Economy,12,14,1,194.77
2024-W25,STR,DE,PRG,CZ,EW,0,NL,round-trip,Economy,7,24,3,146.24
2024-W25,STR,DE,PRG,CZ,FR,0,DE,round-trip,Economy,19,30,0,91.32
2024-W25,STR,DE,RHO,GR,TO,0,FR,round-trip,Economy,3,27,2,112.32
2024-W25,STR,DE,RHO,GR,VY,0,NL,round-trip,Economy,7,26,3,121.36
2024-W25,STR,DE,RHO,GR,LH,0,GB,round-trip,Economy,8,17,3,128.9
2024-W25,STR,DE,RHO,GR,LH,1,DE,round-trip,Economy,16,29,3,126.41
2024-W25,STR,DE,SKG,GR,U2,0,AT,one-way,Economy,2,30,1,90.82
2024-W25,STR,DE,SKP,MK,DE,1,DE,round-trip,Economy,7,46,2,132.61
2024-W25,STR,DE,SKP,MK,U2,0,DE,round-trip,Business,6,27,0,464.93
2024-W25,STR,DE,SKP,MK,W6,0,NO,one-way,Economy,24,18,3,119.21
2024-W25,STR,DE,SKP,MK,AB,0,DE,round-trip,Economy,10,26,1,138.72
2024-W25,STR,DE,SPU,HR,U2,0,AT,one-way,Economy,5,20,4,129.65
2024-W25,STR,DE,SPU,HR,AB,0,AT,one-way,Economy,6,34,3,106.25
2024-W25,STR,DE,SPU,HR,DE,0,DE,round-trip,Economy,18,41,0,136.04
2024-W25,STR,DE,SPU,HR,U2,0,ES,one-way,Economy,1,39,2,83.06
2024-W25,STR,DE,SPU,HR,U2,0,DE,round-trip,Premium Economy,10,17,4,129.71
2024-W25,STR,DE,TFS,ES,EW,1,DK,round-trip,Economy,13,9,3,135.53
2024-W25,STR,DE,TFS,ES,X3,0,DE,round-trip,Economy,2,41,0,167.24
2024-W25,STR,DE,TIA,AL,VY,0,DE,round-trip,Economy,5,38,3,168.66
2024-W25,STR,DE,TIA,AL,FR,0,FR,round-trip,Premium Economy,7,31,0,240.53
2024-W25,STR,DE,TIA,AL,EW,0,DE,round-trip,Economy,11,48,5,131.0
2024-W25,STR,DE,WAW,PL,FR,0,SE,round-trip,Economy,8,25,2,103.54
2024-W25,STR,DE,WAW,PL,EW,0,AT,one-way,Premium Economy,2,12,1,177.84
2024-W25,STR,DE,WAW,PL,W6,0,PL,round-trip,Economy,19,6,0,109.28
